#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2012 07 10 22 00  90  2.2 99.0  0.30 99.00 99.00 999 9999.0  22.0 999.0 999.0  6.0 99.00
2012 07 11 00 30  80  2.2 99.0  0.00 99.00 99.00 999 9999.0  22.0 999.0 999.0  6.0 99.00
2012 07 11 23 35 180  4.5 99.0  0.60 99.00 99.00 999 9999.0  23.0 999.0 999.0  6.0 99.00
2012 07 12 00 15 180  4.5 99.0  0.60 99.00 99.00 999 9999.0  24.0 999.0 999.0  6.0 99.00
2012 07 12 01 20 225  1.3 99.0  0.30 99.00 99.00 999 9999.0  22.0 999.0 999.0  6.0 99.00
2012 07 12 02 45 245  1.8 99.0  0.30 99.00 99.00 999 9999.0  21.0 999.0 999.0  6.0 99.00
2012 07 13 00 15 305  2.7 99.0  0.30 99.00 99.00 999 9999.0  23.0 999.0 999.0  6.0 99.00
2012 07 13 02 10 205  1.8 99.0  0.30 99.00 99.00 999 9999.0  22.0 999.0 999.0  6.0 99.00
2012 07 13 12 50 140  2.2 99.0  0.30 99.00 99.00 999 9999.0  23.0 999.0 999.0  6.0 99.00
2012 07 13 14 06 180  2.7 99.0  0.60 99.00 99.00 999 9999.0  23.0 999.0 999.0  6.0 99.00
2012 07 13 16 40 160  3.6 99.0  0.30 99.00 99.00 999 9999.0  24.0 999.0 999.0  6.0 99.00
2012 07 13 23 45 180  3.6 99.0  0.00 99.00 99.00 999 9999.0  23.0 999.0 999.0  6.0 99.00
2012 07 14 02 20 180  3.6 99.0  0.60 99.00 99.00 999 9999.0  23.0 999.0 999.0  6.0 99.00
2012 07 14 14 05 230  2.2 99.0  0.00 99.00 99.00 999 9999.0  27.0 999.0 999.0  6.0 99.00
2012 07 14 16 40 180  6.3 99.0  0.30 99.00 99.00 999 9999.0  23.0 999.0 999.0  6.0 99.00
2012 07 14 18 00 180  4.0 99.0  0.30 99.00 99.00 999 9999.0  24.0 999.0 999.0  6.0 99.00
2012 07 14 20 25 180  4.5 99.0  0.60 99.00 99.00 999 9999.0  23.0 999.0 999.0  3.0 99.00
2012 07 15 00 10 180  4.9 99.0  1.20 99.00 99.00 999 9999.0  22.0 999.0 999.0  6.0 99.00
2012 07 15 02 35 270  1.3 99.0  0.90 99.00 99.00 999 9999.0  23.0 999.0 999.0  6.0 99.00
2012 07 15 12 16 350  1.3 99.0  0.30 99.00 99.00 999 9999.0  24.0 999.0 999.0  6.0 99.00
2012 07 15 13 55 310  2.2 99.0  0.30 99.00 99.00 999 9999.0  27.0 999.0 999.0  6.0 99.00
2012 07 15 16 25 140  2.2 99.0  0.30 99.00 99.00 999 9999.0  25.0 999.0 999.0  6.0 99.00
2012 07 15 19 10 120  2.2 99.0  0.30 99.00 99.00 999 9999.0  24.0 999.0 999.0  6.0 99.00
2012 07 16 21 10 180  5.4 99.0  0.90 99.00 99.00 999 9999.0  23.0 999.0 999.0  6.0 99.00
2012 07 16 23 25 180  5.8 99.0  0.90 99.00 99.00 999 9999.0 999.0 999.0 999.0  6.0 99.00
2012 07 17 00 10 180  4.5 99.0  0.90 99.00 99.00 999 9999.0  22.0 999.0 999.0  6.0 99.00
2012 07 17 01 10 180  3.6 99.0  0.60 99.00 99.00 999 9999.0  22.0 999.0 999.0  6.0 99.00
2012 07 17 14 20 295  4.0 99.0  0.30 99.00 99.00 999 9999.0  28.0 999.0 999.0  6.0 99.00
2012 07 18 14 21  50  1.8 99.0  0.60 99.00 99.00 999 9999.0  21.0 999.0 999.0  6.0 99.00
2012 07 18 16 10  50  3.1 99.0  0.60 99.00 99.00 999 9999.0  22.0 999.0 999.0  6.0 99.00
2012 07 18 18 40  60  3.6 99.0  0.60 99.00 99.00 999 9999.0  22.0 999.0 999.0  6.0 99.00
2012 07 18 20 15  60  4.0 99.0  0.60 99.00 99.00 999 9999.0  23.0 999.0 999.0  6.0 99.00
2012 07 19 00 25 310  3.6 99.0  0.60 99.00 99.00 999 9999.0  22.0 999.0 999.0  6.0 99.00
2012 07 19 12 40  50  4.9 99.0  0.90 99.00 99.00 999 9999.0  17.0 999.0 999.0  3.0 99.00
2012 07 19 14 30  50  8.5 99.0  1.20 99.00 99.00 999 9999.0  19.0 999.0 999.0  6.0 99.00
2012 07 19 16 00  50  9.4 99.0  0.90 99.00 99.00 999 9999.0  19.0 999.0 999.0  6.0 99.00
2012 07 19 18 05  50  9.8 99.0  0.90 99.00 99.00 999 9999.0  19.0 999.0 999.0  6.0 99.00
2012 07 19 22 25  50  5.4 99.0  1.50 99.00 99.00 999 9999.0  20.0 999.0 999.0  6.0 99.00
2012 07 19 23 55  50  4.5 99.0  1.20 99.00 99.00 999 9999.0  20.0 999.0 999.0  6.0 99.00
2012 07 20 00 10  40  4.5 99.0  0.90 99.00 99.00 999 9999.0  20.0 999.0 999.0  6.0 99.00
2012 07 20 12 11  50  1.3 99.0  0.30 99.00 99.00 999 9999.0  18.0 999.0 999.0  6.0 99.00
2012 07 20 14 30  90  4.5 99.0  0.60 99.00 99.00 999 9999.0  22.0 999.0 999.0  6.0 99.00
2012 07 20 16 25 110  2.7 99.0  0.30 99.00 99.00 999 9999.0  22.0 999.0 999.0  6.0 99.00
2012 07 20 23 50 180  2.7 99.0  0.30 99.00 99.00 999 9999.0  22.0 999.0 999.0  6.0 99.00
2012 07 21 17 05 280  2.2 99.0  0.30 99.00 99.00 999 9999.0  26.0 999.0 999.0  3.0 99.00
2012 07 21 18 55 270  5.4 99.0  0.30 99.00 99.00 999 9999.0  30.0 999.0 999.0  6.0 99.00
2012 07 21 21 15 310  4.0 99.0  0.60 99.00 99.00 999 9999.0  31.0 999.0 999.0  6.0 99.00
2012 07 21 22 45 230  2.7 99.0  0.30 99.00 99.00 999 9999.0  31.0 999.0 999.0  6.0 99.00
2012 07 21 23 30 355  2.7 99.0  0.30 99.00 99.00 999 9999.0 999.0 999.0 999.0  6.0 99.00
2012 07 22 01 00 295  0.9 99.0 99.00 99.00 99.00 999 9999.0  24.0 999.0 999.0  3.0 99.00
2012 07 22 18 35 105  1.8 99.0  0.00 99.00 99.00 999 9999.0  23.0 999.0 999.0  6.0 99.00
2012 07 22 20 45 125  1.3 99.0  0.30 99.00 99.00 999 9999.0  24.0 999.0 999.0  6.0 99.00
2012 07 23 12 01 320  3.1 99.0  0.30 99.00 99.00 999 9999.0  25.0 999.0 999.0  6.0 99.00
2012 07 23 14 55 340  4.0 99.0  0.60 99.00 99.00 999 9999.0  31.0 999.0 999.0  6.0 99.00
2012 07 23 16 30 300  3.6 99.0  0.60 99.00 99.00 999 9999.0  31.0 999.0 999.0  6.0 99.00
2012 07 23 23 50 330  3.6 99.0  0.00 99.00 99.00 999 9999.0  32.0 999.0 999.0  6.0 99.00
2012 07 24 02 05  30  5.4 99.0  0.60 99.00 99.00 999 9999.0  26.0 999.0 999.0  6.0 99.00
2012 07 24 12 01 330  0.9 99.0 99.00 99.00 99.00 999 9999.0  21.0 999.0 999.0  6.0 99.00
2012 07 24 14 20  60  4.0 99.0  0.60 99.00 99.00 999 9999.0  23.0 999.0 999.0  6.0 99.00
2012 07 24 17 05 100  2.7 99.0  0.60 99.00 99.00 999 9999.0  24.0 999.0 999.0  6.0 99.00
2012 07 24 23 55 200  3.1 99.0  0.60 99.00 99.00 999 9999.0  23.0 999.0 999.0  6.0 99.00
2012 07 25 12 40 220  3.6 99.0  0.90 99.00 99.00 999 9999.0  22.0 999.0 999.0  6.0 99.00
2012 07 25 14 30 170  5.8 99.0  0.90 99.00 99.00 999 9999.0  23.0 999.0 999.0  6.0 99.00
2012 07 25 19 55 180  7.6 99.0  0.90 99.00 99.00 999 9999.0  24.0 999.0 999.0  3.0 99.00
2012 07 25 23 55 130  2.2 99.0  0.90 99.00 99.00 999 9999.0  24.0 999.0 999.0  6.0 99.00
2012 07 26 16 10  70  4.5 99.0  0.30 99.00 99.00 999 9999.0  23.0 999.0 999.0  6.0 99.00
2012 07 26 20 10   9  3.6 99.0  0.00 99.00 99.00 999 9999.0  22.0 999.0 999.0  6.0 99.00
2012 07 26 23 15  90  4.0 99.0  0.00 99.00 99.00 999 9999.0  22.0 999.0 999.0  6.0 99.00
2012 07 27 20 10  70  4.5 99.0  0.90 99.00 99.00 999 9999.0  23.0 999.0 999.0  6.0 99.00
2012 07 27 23 00   5  2.7 99.0  1.20 99.00 99.00 999 9999.0  23.0 999.0 999.0  6.0 99.00
2012 07 28 00 05  70  2.7 99.0  1.20 99.00 99.00 999 9999.0  22.0 999.0 999.0  6.0 99.00
2012 07 28 12 40  20  2.2 99.0  0.30 99.00 99.00 999 9999.0  19.0 999.0 999.0  6.0 99.00
2012 07 28 16 30 330  1.8 99.0  0.30 99.00 99.00 999 9999.0  24.0 999.0 999.0  6.0 99.00
2012 07 28 17 55  50  2.2 99.0  0.30 99.00 99.00 999 9999.0  22.0 999.0 999.0  6.0 99.00
2012 07 29 00 25 140  2.7 99.0  0.30 99.00 99.00 999 9999.0  22.0 999.0 999.0  6.0 99.00
2012 07 29 02 40 240  2.2 99.0  0.20 99.00 99.00 999 9999.0  19.0 999.0 999.0  6.0 99.00
2012 07 29 16 05 180  4.9 99.0  0.60 99.00 99.00 999 9999.0  23.0 999.0 999.0  6.0 99.00
2012 07 30 01 10 200  4.0 99.0  0.30 99.00 99.00 999 9999.0  23.0 999.0 999.0  6.0 99.00
2012 07 30 02 10 210  3.6 99.0  0.30 99.00 99.00 999 9999.0  22.0 999.0 999.0  6.0 99.00
2012 07 30 16 20 185  4.5 99.0  0.90 99.00 99.00 999 9999.0  23.0 999.0 999.0  6.0 99.00
2012 07 30 17 50 205  6.7 99.0  0.60 99.00 99.00 999 9999.0  24.0 999.0 999.0  6.0 99.00
2012 07 31 00 35 205  4.5 99.0  0.90 99.00 99.00 999 9999.0  25.0 999.0 999.0  6.0 99.00
2012 07 31 12 11 335  2.7 99.0  0.00 99.00 99.00 999 9999.0  21.0 999.0 999.0  6.0 99.00
2012 07 31 14 40 315  3.1 99.0  0.00 99.00 99.00 999 9999.0  23.0 999.0 999.0  6.0 99.00
2012 08 01 16 55 180  5.4 99.0  0.90 99.00 99.00 999 9999.0  23.0 999.0 999.0  6.0 99.00
2012 08 01 18 30 170  4.5 99.0  0.90 99.00 99.00 999 9999.0  23.0 999.0 999.0  6.0 99.00
2012 08 01 20 20 180  6.7 99.0  0.60 99.00 99.00 999 9999.0  23.0 999.0 999.0  6.0 99.00
2012 08 02 00 15 230  3.1 99.0  0.30 99.00 99.00 999 9999.0  23.0 999.0 999.0  3.0 99.00
2012 08 02 02 05 180  4.5 99.0  0.30 99.00 99.00 999 9999.0  21.0 999.0 999.0  1.0 99.00
2012 08 02 13 50 330  2.2 99.0  0.30 99.00 99.00 999 9999.0  22.0 999.0 999.0  6.0 99.00
2012 08 02 14 26 360  2.2 99.0  0.30 99.00 99.00 999 9999.0  23.0 999.0 999.0  6.0 99.00
2012 08 02 15 50 270  2.7 99.0  0.60 99.00 99.00 999 9999.0  24.0 999.0 999.0  3.0 99.00
2012 08 02 18 05 260  1.3 99.0  0.30 99.00 99.00 999 9999.0  24.0 999.0 999.0  6.0 99.00
2012 08 02 20 20 180  2.7 99.0  0.20 99.00 99.00 999 9999.0  22.0 999.0 999.0  6.0 99.00
2012 08 03 00 15 270  1.3 99.0  0.00 99.00 99.00 999 9999.0  24.0 999.0 999.0  6.0 99.00
2012 08 03 11 55  60  4.0 99.0 99.00 99.00 99.00 999 9999.0  18.0 999.0 999.0  6.0 99.00
2012 08 03 16 35  55  3.1 99.0  0.00 99.00 99.00 999 9999.0  22.0 999.0 999.0  6.0 99.00
2012 08 03 18 05  55  4.0 99.0  0.00 99.00 99.00 999 9999.0  22.0 999.0 999.0  6.0 99.00
2012 08 04 12 12 275  1.8 99.0  0.00 99.00 99.00 999 9999.0  23.0 999.0 999.0  3.0 99.00
2012 08 04 14 55 180  2.2 99.0  0.30 99.00 99.00 999 9999.0  23.0 999.0 999.0  6.0 99.00
2012 08 04 22 00 285  4.9 99.0  0.30 99.00 99.00 999 9999.0  24.0 999.0 999.0  6.0 99.00
2012 08 05 12 21 300  4.5 99.0  0.30 99.00 99.00 999 9999.0  19.0 999.0 999.0  6.0 99.00
2012 08 05 13 40 330  5.4 99.0  0.30 99.00 99.00 999 9999.0  19.0 999.0 999.0  6.0 99.00
2012 08 05 19 30 300  5.8 99.0 99.00 99.00 99.00 999 9999.0  23.0 999.0 999.0  6.0 99.00
2012 08 05 20 15 310  4.5 99.0 99.00 99.00 99.00 999 9999.0  24.0 999.0 999.0  6.0 99.00
2012 08 05 22 20 315  2.7 99.0  0.30 99.00 99.00 999 9999.0  24.0 999.0 999.0 99.0 99.00
2012 08 06 15 05 270  2.7 99.0  0.00 99.00 99.00 999 9999.0  23.0 999.0 999.0  6.0 99.00
2012 08 06 18 15 270  4.5 99.0  0.30 99.00 99.00 999 9999.0  25.0 999.0 999.0  6.0 99.00
2012 08 06 18 20 240  5.8 99.0  0.30 99.00 99.00 999 9999.0  26.0 999.0 999.0  3.0 99.00
2012 08 06 20 10 270  4.5 99.0  0.30 99.00 99.00 999 9999.0  24.0 999.0 999.0  3.0 99.00
2012 08 07 00 25 100  4.5 99.0 99.00 99.00 99.00 999 9999.0  22.0 999.0 999.0  6.0 99.00
2012 08 07 02 00 220  2.2 99.0 99.00 99.00 99.00 999 9999.0  21.0 999.0 999.0  6.0 99.00
2012 08 07 12 26 250  1.8 99.0  0.30 99.00 99.00 999 9999.0  20.0 999.0 999.0  6.0 99.00
2012 08 07 16 30 290  3.6 99.0  0.30 99.00 99.00 999 9999.0  27.0 999.0 999.0  6.0 99.00
2012 08 07 20 05  60  2.7 99.0  0.30 99.00 99.00 999 9999.0  24.0 999.0 999.0  6.0 99.00
2012 08 07 22 00  90  0.9 99.0 99.00 99.00 99.00 999 9999.0  24.0 999.0 999.0  6.0 99.00
2012 08 08 00 40 360  1.8 99.0  0.30 99.00 99.00 999 9999.0  23.0 999.0 999.0  6.0 99.00
2012 08 08 12 01 300  2.2 99.0  0.30 99.00 99.00 999 9999.0  16.0 999.0 999.0  3.0 99.00
2012 08 08 17 35  55  5.8 99.0  0.60 99.00 99.00 999 9999.0  22.0 999.0 999.0  6.0 99.00
2012 08 08 18 30  55  3.6 99.0  0.60 99.00 99.00 999 9999.0  22.0 999.0 999.0  6.0 99.00
2012 08 08 22 25  30  1.8 99.0  0.00 99.00 99.00 999 9999.0  21.0 999.0 999.0  6.0 99.00
2012 08 09 02 15 360  1.3 99.0  0.30 99.00 99.00 999 9999.0  19.0 999.0 999.0  6.0 99.00
2012 08 10 00 10  60  5.4 99.0  0.90 99.00 99.00 999 9999.0  17.0 999.0 999.0  3.0 99.00
2012 08 10 12 06 290  5.4 99.0  0.90 99.00 99.00 999 9999.0  16.0 999.0 999.0  6.0 99.00
2012 08 10 14 55 360  4.5 99.0  0.90 99.00 99.00 999 9999.0  21.0 999.0 999.0  6.0 99.00
2012 08 10 19 35 330  5.4 99.0  1.20 99.00 99.00 999 9999.0  21.0 999.0 999.0  6.0 99.00
2012 08 10 20 05 350  6.7 99.0  1.20 99.00 99.00 999 9999.0  21.0 999.0 999.0  6.0 99.00
2012 08 11 12 06 320  4.5 99.0 99.00 99.00 99.00 999 9999.0  17.0 999.0 999.0  6.0 99.00
2012 08 11 14 20   0  4.5 99.0 99.00 99.00 99.00 999 9999.0  21.0 999.0 999.0  6.0 99.00
2012 08 11 16 05 300  4.5 99.0 99.00 99.00 99.00 999 9999.0  22.0 999.0 999.0  3.0 99.00
2012 08 11 18 15 310  3.6 99.0  0.60 99.00 99.00 999 9999.0  24.0 999.0 999.0  6.0 99.00
2012 08 11 20 00 350  3.6 99.0  0.60 99.00 99.00 999 9999.0  25.0 999.0 999.0  6.0 99.00
2012 08 12 02 15 340  1.8 99.0  1.20 99.00 99.00 999 9999.0  17.0 999.0 999.0  6.0 99.00
2012 08 12 12 16 310  2.2 99.0 99.00 99.00 99.00 999 9999.0  14.0 999.0 999.0 99.0 99.00
2012 08 12 20 10 170  4.5 99.0  0.30 99.00 99.00 999 9999.0  21.0 999.0 999.0  3.0 99.00
2012 08 12 22 20 200  4.0 99.0  0.60 99.00 99.00 999 9999.0  22.0 999.0 999.0  6.0 99.00
2012 08 13 00 05 250  0.9 99.0 99.00 99.00 99.00 999 9999.0  21.0 999.0 999.0  6.0 99.00
2012 08 13 02 05   0  0.0 99.0 99.00 99.00 99.00 999 9999.0  19.0 999.0 999.0  6.0 99.00
2012 08 13 15 05 300  1.8 99.0  0.30 99.00 99.00 999 9999.0  20.0 999.0 999.0  3.0 99.00
2012 08 13 17 00  13  2.2 99.0 99.00 99.00 99.00 999 9999.0  21.0 999.0 999.0  6.0 99.00
2012 08 13 18 15 155  3.1 99.0  0.30 99.00 99.00 999 9999.0  22.0 999.0 999.0  6.0 99.00
2012 08 14 17 40 300  4.5 99.0  0.30 99.00 99.00 999 9999.0  25.0 999.0 999.0  6.0 99.00
2012 08 15 12 06  33  1.3 99.0  0.30 99.00 99.00 999 9999.0  16.0 999.0 999.0  6.0 99.00
2012 08 15 14 10  70  2.7 99.0  0.00 99.00 99.00 999 9999.0  21.0 999.0 999.0  6.0 99.00
2012 08 16 01 55 180  4.9 99.0  0.60 99.00 99.00 999 9999.0  22.0 999.0 999.0  6.0 99.00
2012 08 16 12 16 210  2.2 99.0 99.00 99.00 99.00 999 9999.0  21.0 999.0 999.0  6.0 99.00
2012 08 16 14 00 300  3.6 99.0 99.00 99.00 99.00 999 9999.0  21.0 999.0 999.0  6.0 99.00
2012 08 16 17 55 280  2.7 99.0  0.60 99.00 99.00 999 9999.0  19.0 999.0 999.0  6.0 99.00
2012 08 16 18 25 260  3.1 99.0  0.90 99.00 99.00 999 9999.0  21.0 999.0 999.0  6.0 99.00
2012 08 16 20 35 330  3.6 99.0  0.30 99.00 99.00 999 9999.0  23.0 999.0 999.0  6.0 99.00
2012 08 16 22 25 330  4.0 99.0  0.30 99.00 99.00 999 9999.0  22.0 999.0 999.0  3.0 99.00
2012 08 17 00 00 300  5.4 99.0 99.00 99.00 99.00 999 9999.0  21.0 999.0 999.0  6.0 99.00
2012 08 17 02 00 310  4.5 99.0 99.00 99.00 99.00 999 9999.0  19.0 999.0 999.0  6.0 99.00
2012 08 17 12 21 300  2.7 99.0  0.00 99.00 99.00 999 9999.0  15.0 999.0 999.0  6.0 99.00
2012 08 17 14 16 310  4.0 99.0  0.30 99.00 99.00 999 9999.0  17.0 999.0 999.0  6.0 99.00
2012 08 17 16 15 245  2.7 99.0  0.30 99.00 99.00 999 9999.0  19.0 999.0 999.0  6.0 99.00
2012 08 17 18 10  32  4.9 99.0  0.30 99.00 99.00 999 9999.0  21.0 999.0 999.0  6.0 99.00
2012 08 17 20 25  31  3.6 99.0  0.30 99.00 99.00 999 9999.0  22.0 999.0 999.0  6.0 99.00
2012 08 17 22 05  33  2.7 99.0 99.00 99.00 99.00 999 9999.0  22.0 999.0 999.0  6.0 99.00
2012 08 18 12 40  27  1.8 99.0  0.30 99.00 99.00 999 9999.0  15.0 999.0 999.0  6.0 99.00
2012 08 18 22 35  23  1.8 99.0  0.60 99.00 99.00 999 9999.0  23.0 999.0 999.0  6.0 99.00
2012 08 19 00 35 225  1.8 99.0  0.60 99.00 99.00 999 9999.0  21.0 999.0 999.0  6.0 99.00
2012 08 19 12 06   5  1.3 99.0  0.30 99.00 99.00 999 9999.0  16.0 999.0 999.0  6.0 99.00
2012 08 20 16 40 310  2.2 99.0  0.00 99.00 99.00 999 9999.0  22.0 999.0 999.0  6.0 99.00
2012 08 20 18 15 150  2.7 99.0  0.00 99.00 99.00 999 9999.0  21.0 999.0 999.0  6.0 99.00
2012 08 20 20 10 180  4.5 99.0  0.30 99.00 99.00 999 9999.0  21.0 999.0 999.0  3.0 99.00
2012 08 21 00 30 320  0.9 99.0  0.30 99.00 99.00 999 9999.0  19.0 999.0 999.0  6.0 99.00
2012 08 21 15 50 240  2.7 99.0  0.30 99.00 99.00 999 9999.0  24.0 999.0 999.0  6.0 99.00
2012 08 21 19 35 310  2.7 99.0  0.00 99.00 99.00 999 9999.0  26.0 999.0 999.0  6.0 99.00
2012 08 21 20 10 290  2.2 99.0  0.00 99.00 99.00 999 9999.0  25.0 999.0 999.0  6.0 99.00
2012 08 22 00 10 180  4.0 99.0  0.90 99.00 99.00 999 9999.0  22.0 999.0 999.0  6.0 99.00
2012 08 22 15 00 250  4.5 99.0  0.30 99.00 99.00 999 9999.0  24.0 999.0 999.0  3.0 99.00
2012 08 22 17 55 210  5.8 99.0  0.60 99.00 99.00 999 9999.0  27.0 999.0 999.0  6.0 99.00
2012 08 22 23 50  20  4.9 99.0  0.60 99.00 99.00 999 9999.0  21.0 999.0 999.0  6.0 99.00
2012 08 23 00 05  20  4.9 99.0 99.00 99.00 99.00 999 9999.0  21.0 999.0 999.0  6.0 99.00
2012 08 23 02 10  21  4.5 99.0 99.00 99.00 99.00 999 9999.0  21.0 999.0 999.0  6.0 99.00
2012 08 23 14 40 150  2.2 99.0  0.60 99.00 99.00 999 9999.0  20.0 999.0 999.0  6.0 99.00
2012 08 23 16 15 180  6.3 99.0  0.90 99.00 99.00 999 9999.0  21.0 999.0 999.0  6.0 99.00
2012 08 23 18 10 180  4.0 99.0  0.90 99.00 99.00 999 9999.0  21.0 999.0 999.0  6.0 99.00
2012 08 23 23 05  17  5.4 99.0  0.60 99.00 99.00 999 9999.0  19.0 999.0 999.0  6.0 99.00
2012 08 24 12 06 185  3.1 99.0  0.60 99.00 99.00 999 9999.0  18.0 999.0 999.0  3.0 99.00
2012 08 24 14 00 190  4.0 99.0  0.60 99.00 99.00 999 9999.0  18.0 999.0 999.0  6.0 99.00
