#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2014 01 10 18 55 210  6.3 99.0  0.90 99.00 99.00 999 1011.1   0.0 999.0 999.0  6.0 99.00
2014 01 10 21 55 180  6.3 99.0  0.60 99.00 99.00 999 1008.7   1.0 999.0 999.0  1.0 99.00
2014 01 11 13 50 280  4.0 99.0  0.60 99.00 99.00 999  994.5   0.0 999.0 999.0  6.0 99.00
2014 01 11 22 00 290  4.5 99.0  0.30 99.00 99.00 999  998.9 999.0 999.0 999.0  1.0 99.00
2014 01 12 01 00 290  3.6 99.0 99.00 99.00 99.00 999 9999.0  -1.0 999.0 999.0  6.0 99.00
2014 01 12 14 35 220  3.1 99.0 99.00 99.00 99.00 999 1006.0  -3.0 999.0 999.0  6.0 99.00
2014 01 12 16 05 200  6.7 99.0 99.00 99.00 99.00 999 1005.6  -1.0 999.0 999.0  6.0 99.00
2014 01 12 18 55 180  8.9 99.0  1.20 99.00 99.00 999 1002.3   1.0 999.0 999.0  6.0 99.00
2014 01 12 22 00 190 11.6 99.0  1.20 99.00 99.00 999  999.5   1.0 999.0 999.0  6.0 99.00
2014 01 13 12 50 220  2.2 99.0  0.90 99.00 99.00 999  998.2   1.0 999.0 999.0  0.3 99.00
2014 01 13 18 50 300  4.0 99.0  0.30 99.00 99.00 999  997.9   3.0 999.0 999.0  6.0 99.00
2014 01 14 00 40 300  4.0 99.0 99.00 99.00 99.00 999 1002.3   1.0 999.0 999.0  3.0 99.00
2014 01 14 18 55  70  8.9 99.0  1.20 99.00 99.00 999 1000.6  -2.0 999.0 999.0  6.0 99.00
2014 01 14 21 40 340  4.5 99.0  1.20 99.00 99.00 999 1014.1  -2.0 999.0 999.0  3.0 99.00
2014 01 15 00 50  40  6.7 99.0 99.00 99.00 99.00 999 1005.0  -7.0 999.0 999.0  0.3 99.00
2014 01 15 16 30 310  2.7 99.0  0.00 99.00 99.00 999 1015.1  -9.0 999.0 999.0  6.0 99.00
2014 01 15 22 10 210  4.5 99.0  0.30 99.00 99.00 999 1012.8  -9.0 999.0 999.0  6.0 99.00
2014 01 16 13 00 200  5.4 99.0  0.30 99.00 99.00 999  998.5  -6.0 999.0 999.0  1.0 99.00
2014 01 16 15 55 200  4.5 99.0  0.90 99.00 99.00 999  997.9  -4.0 999.0 999.0  6.0 99.00
2014 01 16 21 55 220  1.8 99.0  0.30 99.00 99.00 999  997.2  -2.0 999.0 999.0  6.0 99.00
2014 01 17 00 50 300  1.3 99.0  0.60 99.00 99.00 999  998.9  -3.0 999.0 999.0  6.0 99.00
2014 01 17 18 50 340  2.2 99.0  0.30 99.00 99.00 999 1006.3  -3.0 999.0 999.0  6.0 99.00
2014 01 18 21 50 320  2.2 99.0  0.30 99.00 99.00 999 1010.4  -9.0 999.0 999.0  6.0 99.00
2014 01 19 00 45 290  1.8 99.0  0.00 99.00 99.00 999 1011.1 -11.0 999.0 999.0  6.0 99.00
2014 01 19 18 55 270  2.2 99.0  0.30 99.00 99.00 999  998.2  -3.0 999.0 999.0  6.0 99.00
2014 01 19 21 55 240  2.2 99.0  0.30 99.00 99.00 999 1003.9  -3.0 999.0 999.0  6.0 99.00
2014 01 20 13 00 360  2.2 99.0  0.30 99.00 99.00 999 1009.0 -12.0 999.0 999.0  3.0 99.00
2014 01 20 15 50 290  3.6 99.0  0.30 99.00 99.00 999  998.9 -12.0 999.0 999.0  6.0 99.00
2014 01 20 21 55  40  2.2 99.0 99.00 99.00 99.00 999 1017.5 -11.0 999.0 999.0  6.0 99.00
2014 01 21 15 55 310  4.5 99.0 99.00 99.00 99.00 999 1024.3 -16.0 999.0 999.0  6.0 99.00
2014 01 21 18 55 310  4.5 99.0  0.30 99.00 99.00 999 1023.6 -13.0 999.0 999.0  6.0 99.00
2014 01 22 01 00 270  1.8 99.0  0.30 99.00 99.00 999 9999.0 -17.0 999.0 999.0  6.0 99.00
2014 01 22 21 50 310  2.2 99.0 99.00 99.00 99.00 999 1012.4 -15.0 999.0 999.0  0.5 99.00
2014 01 23 00 50 320  4.5 99.0 99.00 99.00 99.00 999 1013.8 -16.0 999.0 999.0  0.3 99.00
2014 01 23 02 45 310  4.5 99.0 99.00 99.00 99.00 999 1015.8 -15.0 999.0 999.0  6.0 99.00
2014 01 23 12 40 310  3.1 99.0  0.30 99.00 99.00 999 1026.3 -16.0 999.0 999.0  6.0 99.00
2014 01 24 00 55 210  2.7 99.0 99.00 99.00 99.00 999 1031.0 -16.0 999.0 999.0  0.5 99.00
2014 01 24 18 50 220  4.5 99.0  0.30 99.00 99.00 999 1002.6 -11.0 999.0 999.0  6.0 99.00
2014 01 24 21 45 240  4.5 99.0 99.00 99.00 99.00 999  998.9  -9.0 999.0 999.0  6.0 99.00
2014 01 25 00 55 270  3.6 99.0 99.00 99.00 99.00 999  997.2  -8.0 999.0 999.0  6.0 99.00
2014 01 25 16 00 290  6.7 99.0 99.00 99.00 99.00 999 1000.6 -13.0 999.0 999.0  6.0 99.00
2014 01 25 21 55 330  3.1 99.0  0.90 99.00 99.00 999 1002.3 -14.0 999.0 999.0  0.5 99.00
2014 01 26 01 05 320  1.3 99.0  0.60 99.00 99.00 999 9999.0 -18.0 999.0 999.0  6.0 99.00
2014 01 26 15 55 300  3.6 99.0  0.30 99.00 99.00 999  996.8 -16.0 999.0 999.0  3.0 99.00
2014 01 26 18 50 310  2.7 99.0 99.00 99.00 99.00 999  992.4 -13.0 999.0 999.0  6.0 99.00
2014 01 26 21 50 280  3.1 99.0 99.00 99.00 99.00 999  993.8 -12.0 999.0 999.0  6.0 99.00
2014 01 27 00 50 300  5.4 99.0  0.60 99.00 99.00 999 9999.0 -12.0 999.0 999.0  3.0 99.00
2014 01 27 18 40 270  8.0 99.0  0.00 99.00 99.00 999 1019.2 -19.0 999.0 999.0  6.0 99.00
2014 01 28 15 55 290  4.5 99.0  0.00 99.00 99.00 999 1022.9 -23.0 999.0 999.0  0.5 99.00
2014 01 29 00 40 280  4.5 99.0 99.00 99.00 99.00 999 1017.5 -18.0 999.0 999.0  6.0 99.00
2014 01 29 12 56 290  7.2 99.0 99.00 99.00 99.00 999 1013.8 -18.0 999.0 999.0  3.0 99.00
2014 01 29 15 55 300  4.9 99.0  0.30 99.00 99.00 999 1014.4 -16.0 999.0 999.0  6.0 99.00
2014 01 30 12 50 220  4.5 99.0  0.60 99.00 99.00 999 1004.6 999.0 999.0 999.0  6.0 99.00
2014 01 30 16 00 210  5.4 99.0  1.20 99.00 99.00 999 1003.3 999.0 999.0 999.0  6.0 99.00
2014 01 30 18 50 200  5.8 99.0 99.00 99.00 99.00 999 1000.9 999.0 999.0 999.0  0.5 99.00
2014 01 30 21 50 240  4.0 99.0  0.60 99.00 99.00 999  999.5 999.0 999.0 999.0  6.0 99.00
2014 01 31 01 05 270  3.1 99.0  1.50 99.00 99.00 999 1005.6 999.0 999.0 999.0  0.3 99.00
2014 01 31 13 06 240  1.8 99.0  0.30 99.00 99.00 999 1016.8 -17.0 999.0 999.0  6.0 99.00
2014 02 01 00 40 220  2.2 99.0 99.00 99.00 99.00 999 1019.2 -18.0 999.0 999.0  0.5 99.00
2014 02 01 13 10 300  2.2 99.0  0.00 99.00 99.00 999 1017.2 -17.0 999.0 999.0  6.0 99.00
2014 02 01 15 50 300  2.7 99.0  0.00 99.00 99.00 999 1017.8 -15.0 999.0 999.0  6.0 99.00
2014 02 01 21 45 320  3.6 99.0 99.00 99.00 99.00 999 1014.1 -12.0 999.0 999.0  1.0 99.00
2014 02 02 16 00 310  4.5 99.0 99.00 99.00 99.00 999 1022.6 -12.0 999.0 999.0  3.0 99.00
2014 02 03 01 10 300  2.2 99.0 99.00 99.00 99.00 999 1023.6 -14.0 999.0 999.0  6.0 99.00
2014 02 03 13 41 290  2.2 99.0  0.30 99.00 99.00 999 1027.0 -20.0 999.0 999.0  3.0 99.00
2014 02 03 16 00 290  3.1 99.0  0.30 99.00 99.00 999 1022.6 -12.0 999.0 999.0  3.0 99.00
2014 02 03 19 05 200  5.4 99.0  0.30 99.00 99.00 999 9999.0  -8.0 999.0 999.0  6.0 99.00
2014 02 03 21 35 190  4.5 99.0 99.00 99.00 99.00 999 1024.3  -8.0 999.0 999.0  6.0 99.00
2014 02 04 01 00 220  4.0 99.0  0.30 99.00 99.00 999 1026.0  -9.0 999.0 999.0  6.0 99.00
2014 02 04 13 00 310  4.0 99.0 99.00 99.00 99.00 999 1029.3 -16.0 999.0 999.0  6.0 99.00
2014 02 04 18 55 320  2.2 99.0  0.30 99.00 99.00 999 9999.0  -6.0 999.0 999.0  3.0 99.00
2014 02 04 21 45 310  2.2 99.0  0.30 99.00 99.00 999 1027.3  -8.0 999.0 999.0  3.0 99.00
2014 02 05 15 50 310  2.7 99.0 99.00 99.00 99.00 999 1026.3 -12.0 999.0 999.0  3.0 99.00
2014 02 06 00 45 290  0.9 99.0  0.00 99.00 99.00 999 1028.7 -12.0 999.0 999.0  6.0 99.00
2014 02 06 12 45 270  2.2 99.0 99.00 99.00 99.00 999 1022.6 -18.0 999.0 999.0  6.0 99.00
2014 02 06 15 55 290  4.5 99.0  0.30 99.00 99.00 999 1024.3 -17.0 999.0 999.0  6.0 99.00
2014 02 06 19 00 300  6.7 99.0 99.00 99.00 99.00 999 1022.6 -15.0 999.0 999.0  6.0 99.00
2014 02 07 00 35 270  4.5 99.0 99.00 99.00 99.00 999 1022.6 -16.0 999.0 999.0  0.5 99.00
2014 02 07 12 40 290  4.0 99.0  0.30 99.00 99.00 999 1020.5 -19.0 999.0 999.0  6.0 99.00
2014 02 07 15 55 260  4.5 99.0  0.00 99.00 99.00 999 1020.9 -16.0 999.0 999.0  6.0 99.00
2014 02 08 18 55 210  3.6 99.0 99.00 99.00 99.00 999 1022.6  -9.0 999.0 999.0  6.0 99.00
2014 02 09 19 25 320  4.5 99.0  5.80 99.00 99.00 999 1022.6  -7.0 999.0 999.0  0.5 99.00
2014 02 09 22 00 310  3.1 99.0 99.00 99.00 99.00 999 1018.5  -7.0 999.0 999.0  6.0 99.00
2014 02 10 00 35 340  1.8 99.0 99.00 99.00 99.00 999 1019.2 -10.0 999.0 999.0  6.0 99.00
2014 02 10 13 11 300  4.0 99.0  0.30 99.00 99.00 999 1026.0 -21.0 999.0 999.0  6.0 99.00
2014 02 11 12 45 310  4.5 99.0 99.00 99.00 99.00 999 1031.0 -23.0 999.0 999.0  6.0 99.00
2014 02 11 15 55 330  2.7 99.0 99.00 99.00 99.00 999 1031.0 -14.0 999.0 999.0  6.0 99.00
2014 02 11 18 50 290  2.7 99.0  0.00 99.00 99.00 999 1029.3 -11.0 999.0 999.0  6.0 99.00
2014 02 12 16 05 230  2.7 99.0  0.00 99.00 99.00 999 1019.2 -11.0 999.0 999.0  3.0 99.00
2014 02 12 19 15  10  3.6 99.0  0.30 99.00 99.00 999 1018.5 -10.0 999.0 999.0  1.0 99.00
2014 02 13 01 00 240  1.3 99.0  0.30 99.00 99.00 999 1017.8 -13.0 999.0 999.0  6.0 99.00
2014 02 13 13 05 180  7.2 99.0 99.00 99.00 99.00 999 1011.1  -4.0 999.0 999.0  6.0 99.00
2014 02 13 19 00 180 12.5 99.0  1.20 99.00 99.00 999 1018.5  -4.0 999.0 999.0  0.3 99.00
2014 02 14 00 50 220  2.2 99.0  0.30 99.00 99.00 999  998.9  -4.0 999.0 999.0 99.0 99.00
2014 02 15 16 15 320  2.7 99.0 99.00 99.00 99.00 999 1016.8 -13.0 999.0 999.0  6.0 99.00
2014 02 16 16 10 360  3.1 99.0  0.00 99.00 99.00 999 1020.9 -10.0 999.0 999.0  6.0 99.00
2014 02 16 21 55   4  3.1 99.0  0.00 99.00 99.00 999 1024.3  -8.0 999.0 999.0  6.0 99.00
2014 02 17 13 11 160  9.8 99.0 99.00 99.00 99.00 999 1020.9  -5.0 999.0 999.0  3.0 99.00
2014 02 17 18 50 150 11.2 99.0  0.60 99.00 99.00 999 1014.4  -6.0 999.0 999.0  0.3 99.00
2014 02 18 12 56 220  1.8 99.0  0.30 99.00 99.00 999 1009.7 -13.0 999.0 999.0  6.0 99.00
2014 02 18 15 55 190  6.7 99.0  0.30 99.00 99.00 999 1009.4  -4.0 999.0 999.0  6.0 99.00
2014 02 19 00 55 200  2.2 99.0  0.30 99.00 99.00 999 1002.3  -1.0 999.0 999.0  6.0 99.00
2014 02 19 21 50 230  2.7 99.0  0.00 99.00 99.00 999 1011.1   4.0 999.0 999.0  6.0 99.00
2014 02 20 18 55  85  3.6 99.0  0.90 99.00 99.00 999 1005.3   1.0 999.0 999.0  3.0 99.00
2014 02 21 00 40 110  5.4 99.0  1.20 99.00 99.00 999  994.1   2.0 999.0 999.0  3.0 99.00
2014 02 21 19 00 270  9.8 99.0  0.90 99.00 99.00 999  991.1  -6.0 999.0 999.0  6.0 99.00
2014 02 22 13 25 300  3.6 99.0  0.30 99.00 99.00 999 1007.0 -11.0 999.0 999.0  6.0 99.00
2014 02 22 18 55 280  3.6 99.0  0.60 99.00 99.00 999 1008.7  -6.0 999.0 999.0  6.0 99.00
2014 02 22 22 00 280  4.5 99.0 99.00 99.00 99.00 999 9999.0  -4.0 999.0 999.0  6.0 99.00
2014 02 23 00 55 310  5.4 99.0  1.50 99.00 99.00 999 1012.1  -7.0 999.0 999.0  0.3 99.00
2014 02 24 12 50 270  2.7 99.0 99.00 99.00 99.00 999 1019.2 -14.0 999.0 999.0  6.0 99.00
2014 02 24 18 55 290  4.0 99.0  0.60 99.00 99.00 999 1019.5 -10.0 999.0 999.0  6.0 99.00
2014 02 24 21 55 280  4.9 99.0  0.30 99.00 99.00 999 1021.2  -8.0 999.0 999.0  6.0 99.00
2014 02 25 00 45 230  0.9 99.0 99.00 99.00 99.00 999 1019.2 -12.0 999.0 999.0  0.3 99.00
2014 02 25 15 45 330  4.5 99.0  0.00 99.00 99.00 999 1019.5 -13.0 999.0 999.0  6.0 99.00
2014 02 25 18 55 300  6.3 99.0  0.30 99.00 99.00 999 1018.2 -11.0 999.0 999.0  6.0 99.00
2014 02 26 01 35 290  2.2 99.0 99.00 99.00 99.00 999 1019.2 -14.0 999.0 999.0  0.5 99.00
2014 02 27 00 55 270  2.7 99.0 99.00 99.00 99.00 999  999.2 -12.0 999.0 999.0  0.5 99.00
2014 02 27 19 05 320  6.7 99.0  0.30 99.00 99.00 999 1017.5 -14.0 999.0 999.0  6.0 99.00
2014 02 28 21 55 180  8.9 99.0  0.90 99.00 99.00 999 1015.1  -7.0 999.0 999.0  3.0 99.00
2014 03 01 00 55 240  2.2 99.0  0.90 99.00 99.00 999 1015.8  -8.0 999.0 999.0  6.0 99.00
2014 03 03 00 45 250  2.2 99.0 99.00 99.00 99.00 999 1027.3 -17.0 999.0 999.0  6.0 99.00
2014 03 03 12 55 310  4.5 99.0 99.00 99.00 99.00 999 1031.7 -25.0 999.0 999.0  0.5 99.00
2014 03 03 15 55 310  4.0 99.0 99.00 99.00 99.00 999 1031.4 -14.0 999.0 999.0  6.0 99.00
2014 03 03 18 45 240  3.1 99.0  0.60 99.00 99.00 999 1030.7 -11.0 999.0 999.0  6.0 99.00
2014 03 05 12 55 330  3.6 99.0  0.30 99.00 99.00 999 1031.0 -18.0 999.0 999.0  3.0 99.00
2014 03 05 15 55  60  3.6 99.0  0.30 99.00 99.00 999 1033.4 -11.0 999.0 999.0  6.0 99.00
2014 03 05 21 55  40  3.1 99.0 99.00 99.00 99.00 999 1034.1 -10.0 999.0 999.0  6.0 99.00
2014 03 06 12 55 180  6.7 99.0  0.90 99.00 99.00 999 1031.0  -9.0 999.0 999.0  6.0 99.00
2014 03 06 15 50 190  6.7 99.0 99.00 99.00 99.00 999 1029.3  -7.0 999.0 999.0  6.0 99.00
2014 03 06 18 45 180  8.0 99.0 99.00 99.00 99.00 999 1026.0  -6.0 999.0 999.0  6.0 99.00
2014 03 07 00 45 180  6.7 99.0 99.00 99.00 99.00 999 1019.2  -6.1 999.0 999.0  3.0 99.00
2014 03 07 22 00 320  2.7 99.0 99.00 99.00 99.00 999 1010.4   0.6 999.0 999.0  3.0 99.00
2014 03 08 03 00 280  2.2 99.0 99.00 99.00 99.00 999 1015.8  -1.1 999.0 999.0  6.0 99.00
2014 03 08 12 55 330  2.2 99.0 99.00 99.00 99.00 999 1022.6  -8.3 999.0 999.0  6.0 99.00
2014 03 08 18 55  40  3.1 99.0 99.00 99.00 99.00 999 1022.6  -3.9 999.0 999.0  6.0 99.00
2014 03 08 21 40 170  1.3 99.0  0.30 99.00 99.00 999 1022.6  -3.3 999.0 999.0  6.0 99.00
2014 03 09 15 00 200  3.1 99.0  0.30 99.00 99.00 999 1017.5  -5.6 999.0 999.0  6.0 99.00
2014 03 10 12 00 270  2.2 99.0  0.30 99.00 99.00 999 1002.3   0.6 999.0 999.0  1.0 99.00
2014 03 10 17 55 230  2.2 99.0  0.00 99.00 99.00 999  998.9   3.3 999.0 999.0  6.0 99.00
2014 03 11 00 00 200  1.3 99.0 99.00 99.00 99.00 999  999.2   8.3 999.0 999.0  6.0 99.00
2014 03 11 17 50  50  2.7 99.0 99.00 99.00 99.00 999 1007.3   3.9 999.0 999.0  6.0 99.00
2014 03 11 21 05  60  1.8 99.0 99.00 99.00 99.00 999 1008.4   1.7 999.0 999.0  6.0 99.00
2014 03 11 21 15  20  1.8 99.0 99.00 99.00 99.00 999 1007.3   3.3 999.0 999.0  6.0 99.00
2014 03 12 00 00  50  4.5 99.0  0.30 99.00 99.00 999 9999.0   0.6 999.0 999.0  6.0 99.00
2014 03 12 12 00 320  4.9 99.0  0.60 99.00 99.00 999 1015.8 999.0 999.0 999.0  6.0 99.00
2014 03 12 17 45 360  4.5 99.0  0.60 99.00 99.00 999 1017.5  -9.4 999.0 999.0  6.0 99.00
2014 03 12 21 00 340  4.5 99.0  0.90 99.00 99.00 999 1018.5  -8.3   1.0 999.0  3.0 99.00
2014 03 12 23 45  40  1.8 99.0 99.00 99.00 99.00 999 1018.5 -10.6 999.0 999.0  6.0 99.00
2014 03 13 12 00 280  1.3 99.0 99.00 99.00 99.00 999 1017.5 -15.0 999.0 999.0  6.0 99.00
2014 03 13 15 00 240  2.7 99.0 99.00 99.00 99.00 999 1015.8  -7.8 999.0 999.0  6.0 99.00
2014 03 13 17 55 190  6.7 99.0  0.60 99.00 99.00 999 1013.4  -3.9 999.0 999.0  6.0 99.00
2014 03 13 20 55 180  4.5 99.0  0.90 99.00 99.00 999 9999.0  -2.2 999.0 999.0  1.0 99.00
2014 03 13 23 50 200  2.7 99.0  0.60 99.00 99.00 999 1009.0  -1.1 999.0 999.0  6.0 99.00
2014 03 14 14 50 270  2.2 99.0  0.30 99.00 99.00 999  996.5   5.6 999.0 999.0  6.0 99.00
2014 03 14 17 45 250  2.2 99.0  0.00 99.00 99.00 999  996.8   6.7 999.0 999.0  6.0 99.00
2014 03 14 21 00 280  3.6 99.0  0.60 99.00 99.00 999  997.9   5.6 999.0 999.0 99.0 99.00
2014 03 14 23 55 290  4.9 99.0  0.30 99.00 99.00 999 1001.6   3.9 999.0 999.0  6.0 99.00
2014 03 15 12 31  20  2.2 99.0  0.30 99.00 99.00 999 1015.8  -5.6 999.0 999.0  3.0 99.00
2014 03 15 14 55 350  3.6 99.0  0.30 99.00 99.00 999 1019.2  -3.9 999.0 999.0  6.0 99.00
2014 03 15 17 55  10  2.7 99.0  0.60 99.00 99.00 999 1021.2  -3.3 999.0 999.0 99.0 99.00
2014 03 15 21 10   4  3.1 99.0  0.00 99.00 99.00 999 1022.6  -3.3 999.0 999.0  6.0 99.00
2014 03 16 00 00  30  6.3 99.0  0.90 99.00 99.00 999 1026.0  -7.2 999.0 999.0  6.0 99.00
2014 03 16 11 45 340  3.6 99.0  0.00 99.00 99.00 999 1031.4 -16.7 999.0 999.0  6.0 99.00
2014 03 16 14 45   1  2.2 99.0  0.30 99.00 99.00 999 1032.4 -12.2 999.0 999.0  6.0 99.00
2014 03 16 17 50 100  2.2 99.0  0.00 99.00 99.00 999 1032.7  -9.4 999.0 999.0  6.0 99.00
2014 03 16 20 45  70  3.6 99.0  0.00 99.00 99.00 999 1029.7  -9.4 999.0 999.0  3.0 99.00
2014 03 16 23 55  30  2.2 99.0  0.00 99.00 99.00 999 1026.3 -10.6 999.0 999.0  6.0 99.00
2014 03 17 11 45 290  2.2 99.0  0.00 99.00 99.00 999 1032.7 -11.7 999.0 999.0  6.0 99.00
2014 03 17 14 55 170  8.9 99.0  0.00 99.00 99.00 999 1015.8  -5.0 999.0 999.0  6.0 99.00
2014 03 17 18 05 170  8.9 99.0  0.60 99.00 99.00 999 1013.4  -5.0 999.0 999.0  6.0 99.00
2014 03 17 20 55 180  6.7 99.0  0.30 99.00 99.00 999 1012.4  -3.9 999.0 999.0  1.0 99.00
2014 03 18 00 10 150  7.2 99.0 99.00 99.00 99.00 999 1010.7  -2.8 999.0 999.0  3.0 99.00
2014 03 18 11 55 160  6.7 99.0  0.00 99.00 99.00 999 1012.4  -2.2 999.0 999.0  3.0 99.00
2014 03 18 15 05 140  6.7 99.0  0.30 99.00 99.00 999 1015.8  -1.1 999.0 999.0  3.0 99.00
2014 03 18 20 50  70  4.9 99.0 99.00 99.00 99.00 999 1013.1   0.6 999.0 999.0  6.0 99.00
2014 03 18 23 50  70  4.5 99.0 99.00 99.00 99.00 999 1012.4   0.0 999.0 999.0  6.0 99.00
2014 03 19 11 55  50  4.9 99.0 99.00 99.00 99.00 999 1003.9  -1.1 999.0 999.0  3.0 99.00
2014 03 19 14 55 300  2.2 99.0  0.00 99.00 99.00 999 1002.9 999.0 999.0 999.0  3.0 99.00
2014 03 19 17 40 340  3.6 99.0 99.00 99.00 99.00 999 1003.6  -0.6 999.0 999.0  6.0 99.00
2014 03 19 20 55 310  4.5 99.0  0.60 99.00 99.00 999 1003.9 999.0 999.0 999.0  6.0 99.00
2014 03 20 00 05 310  2.2 99.0 99.00 99.00 99.00 999 1007.3 999.0 999.0 999.0  6.0 99.00
2014 03 20 11 55 300  2.2 99.0  0.30 99.00 99.00 999 1012.4  -3.3 999.0 999.0  6.0 99.00
2014 03 20 14 50 350  4.0 99.0  0.30 99.00 99.00 999 1014.1   0.6 999.0 999.0  6.0 99.00
2014 03 20 17 55 330  3.6 99.0  0.30 99.00 99.00 999 1015.1   1.1 999.0 999.0  6.0 99.00
2014 03 20 20 55 320  3.6 99.0  0.30 99.00 99.00 999 1014.4   2.8 999.0 999.0  6.0 99.00
2014 03 21 00 00 280  0.0 99.0  0.00 99.00 99.00 999 1015.1   1.1 999.0 999.0  6.0 99.00
2014 03 21 12 06 190  4.5 99.0  0.30 99.00 99.00 999 1015.8  -1.1 999.0 999.0  6.0 99.00
2014 03 21 14 55 180  5.4 99.0  0.60 99.00 99.00 999 1015.8   0.6 999.0 999.0  3.0 99.00
2014 03 21 17 55 175  6.7 99.0  0.30 99.00 99.00 999 1014.1   0.6 999.0 999.0  6.0 99.00
2014 03 21 20 55 160  1.8 99.0  0.30 99.00 99.00 999 1009.4   1.1 999.0 999.0  6.0 99.00
2014 03 21 23 50 100  2.2 99.0  0.30 99.00 99.00 999 1009.0   0.6 999.0 999.0  3.0 99.00
2014 03 22 12 00 310  4.5 99.0 99.00 99.00 99.00 999 1015.5   0.0 999.0 999.0  6.0 99.00
2014 03 22 14 55 280  3.1 99.0 99.00 99.00 99.00 999 1019.5  -2.8 999.0 999.0  6.0 99.00
2014 03 22 18 05 330  4.5 99.0  0.30 99.00 99.00 999 1022.2  -2.2 999.0 999.0  6.0 99.00
2014 03 22 21 05 210  5.4 99.0  1.20 99.00 99.00 999 9999.0  -2.2 999.0 999.0  3.0 99.00
2014 03 22 23 50 360  2.2 99.0  0.60 99.00 99.00 999 1022.6  -4.4 999.0 999.0  6.0 99.00
2014 03 23 12 00 280  3.6 99.0  0.30 99.00 99.00 999 1030.0 -12.8 999.0 999.0  6.0 99.00
2014 03 23 15 15 300  4.5 99.0  0.30 99.00 99.00 999 1029.7  -8.3 999.0 999.0  6.0 99.00
2014 03 23 18 35 270  3.6 99.0  0.30 99.00 99.00 999 1029.3  -5.6 999.0 999.0  6.0 99.00
2014 03 23 20 55 310  3.6 99.0  0.30 99.00 99.00 999 9999.0  -3.9 999.0 999.0  6.0 99.00
